product_id,product_name,category,sub_category,supplier_id,cost_price,selling_price,product_status,launch_date
1305,Vitamin C Serum,Beauty,Skincare,105,36.38,103.94,Active,2024-12-18
1306,Heritage Wool Coat,Fashion,Clothing,9,117.64,261.42,Active,2024-03-03
1307,Strengthening Shampoo,Beauty,Haircare,136,16.3,46.57,Active,2024-10-07
1308,Workout Equipment,Lifestyle,Fitness,111,46.4,92.8,Active,2023-08-28
1309,Running Trainers,Fashion,Footwear,204,103.83,230.73,Active,2023-05-07
1310,Classic Cotton Shirt,Fashion,Clothing,66,30.15,67.0,Active,2023-05-09
1311,Designer Sunglasses,Fashion,Accessories,147,22.76,50.58,Active,2022-06-10
1312,Formal Leather Shoes,Fashion,Footwear,175,64.23,142.73,Active,2022-08-11
1313,Slim Fit Denim Jacket,Fashion,Clothing,88,29.87,66.38,Active,2026-04-11
1314,Workout Equipment,Lifestyle,Fitness,212,60.64,121.28,Discontinued,2023-12-20
1315,Portable Charger,Consumer Goods,Electronics,248,89.91,138.32,Active,2022-09-02
1316,Smart Home Device,Consumer Goods,Electronics,198,23.2,35.69,Active,2022-03-24
1317,Leather Wallet,Fashion,Accessories,133,51.09,113.53,Active,2021-12-03
1318,Vitamin C Serum,Beauty,Skincare,36,24.63,70.37,Active,2025-10-04
1319,Ceramic Dinner Set,Home,Kitchen,130,243.05,441.91,Discontinued,2022-01-16
1320,Premium Notebook Set,Consumer Goods,Stationery,50,130.86,201.32,Active,2025-05-23
1321,Classic Cotton Shirt,Fashion,Clothing,204,114.71,254.91,Active,2025-09-17
1322,Running Trainers,Fashion,Footwear,69,116.16,258.13,Active,2025-12-15
1323,Slim Fit Denim Jacket,Fashion,Clothing,122,95.74,212.76,Active,2021-09-22
1324,Camping Chair,Lifestyle,Outdoor,49,33.36,66.72,Active,2023-03-22
1325,Workout Equipment,Lifestyle,Fitness,200,17.47,34.94,Active,2025-05-15
1326,Luxury Beauty Kit,Beauty,Cosmetics,149,23.94,68.4,Active,2022-03-12
1327,Decorative Lamp,Home,Decor,22,193.99,352.71,Active,2023-06-03
1328,Workout Equipment,Lifestyle,Fitness,142,13.83,27.66,Discontinued,2022-05-08
1329,Running Trainers,Fashion,Footwear,228,85.49,189.98,Active,2025-09-11
1330,Storage Box,Consumer Goods,General,70,75.55,116.23,Active,2025-05-24
1331,Office Stationery Pack,Consumer Goods,Stationery,41,147.79,227.37,Active,2025-08-01
1332,Foundation Set,Beauty,Cosmetics,102,29.72,84.91,Discontinued,2022-05-14
1333,Premium Knit Sweater,Fashion,Clothing,27,66.17,147.04,Active,2023-09-23
1334,Classic Belt,Fashion,Accessories,116,38.03,84.51,Active,2023-08-05
1335,Travel Backpack,Lifestyle,Travel,250,67.85,135.7,Active,2024-12-02
1336,Fitness Training Mat,Lifestyle,Fitness,35,44.54,89.08,Active,2022-09-22
1337,Designer Sunglasses,Fashion,Accessories,239,59.49,132.2,Active,2023-10-05
1338,Slim Fit Denim Jacket,Fashion,Clothing,54,18.6,41.33,Discontinued,2022-12-18
1339,Leather Wallet,Fashion,Accessories,147,68.78,152.84,Active,2025-04-12
1340,Wooden Storage Cabinet,Home,Furniture,196,129.74,235.89,Active,2023-10-13
1341,Foundation Set,Beauty,Cosmetics,104,32.07,91.63,Discontinued,2024-03-17
1342,Decorative Lamp,Home,Decor,237,89.61,162.93,Active,2023-02-01
1343,Classic Cotton Shirt,Fashion,Clothing,4,86.56,192.36,Active,2025-07-31
1344,Hydrating Moisturiser,Beauty,Skincare,213,9.82,28.06,Active,2023-11-19
1345,Ceramic Vase,Home,Decor,22,89.21,162.2,Active,2025-09-17
1346,Premium Leather Boots,Fashion,Footwear,39,28.27,62.82,Active,2023-05-18
1347,Resistance Bands,Lifestyle,Fitness,155,6.86,13.72,Active,2026-04-10
1348,Modern Sofa,Home,Furniture,187,210.77,383.22,Active,2026-06-17
1349,Classic Cotton Shirt,Fashion,Clothing,220,103.24,229.42,Active,2023-11-06
1350,Office Stationery Pack,Consumer Goods,Stationery,12,78.25,120.38,Active,2022-12-12
1351,Decorative Lamp,Home,Decor,81,184.29,335.07,Discontinued,2023-06-13
1352,Classic Belt,Fashion,Accessories,204,16.99,37.76,Active,2024-03-05
1353,Hydrating Moisturiser,Beauty,Skincare,184,47.13,134.66,Active,2026-05-15
1354,Ceramic Dinner Set,Home,Kitchen,55,86.24,156.8,Active,2025-08-15
1355,Premium Cookware Set,Home,Kitchen,177,70.53,128.24,Active,2025-07-18
1356,Household Organiser,Consumer Goods,General,38,133.64,205.6,Active,2022-03-25
1357,Household Organiser,Consumer Goods,General,249,76.13,117.12,Active,2022-10-15
1358,Workout Equipment,Lifestyle,Fitness,250,13.19,26.38,Active,2024-09-28
1359,Slim Fit Denim Jacket,Fashion,Clothing,214,64.14,142.53,Active,2025-11-28
1360,Office Stationery Pack,Consumer Goods,Stationery,65,39.32,60.49,Active,2024-04-23
1361,Office Stationery Pack,Consumer Goods,Stationery,101,104.77,161.18,Active,2022-01-19
1362,Luxury Beauty Kit,Beauty,Cosmetics,29,18.87,53.91,Active,2025-10-07
1363,Travel Organiser,Lifestyle,Travel,87,51.2,102.4,Active,2025-10-17
1364,Travel Organiser,Lifestyle,Travel,93,90.15,180.3,Discontinued,2022-12-18
1365,Travel Organiser,Lifestyle,Travel,21,93.03,186.06,Active,2025-05-09
1366,Travel Backpack,Lifestyle,Travel,203,62.92,125.84,Active,2022-11-26
1367,Natural Face Cleanser,Beauty,Skincare,40,10.85,31.0,Active,2026-01-24
1368,Hair Repair Treatment,Beauty,Haircare,233,16.73,47.8,Active,2022-04-11
1369,Workout Equipment,Lifestyle,Fitness,37,19.66,39.32,Active,2023-09-22
1370,Classic Cotton Shirt,Fashion,Clothing,59,58.3,129.56,Active,2026-04-09
1371,Travel Backpack,Lifestyle,Travel,155,37.43,74.86,Discontinued,2022-08-25
1372,Casual Canvas Shoes,Fashion,Footwear,138,49.67,110.38,Active,2023-10-17
1373,Designer Sunglasses,Fashion,Accessories,66,25.18,55.96,Active,2023-04-15
1374,Kitchen Knife Set,Home,Kitchen,246,138.72,252.22,Active,2021-09-02
1375,Premium Notebook Set,Consumer Goods,Stationery,248,11.39,17.52,Discontinued,2021-10-21
1376,Smart Home Device,Consumer Goods,Electronics,78,66.23,101.89,Active,2024-01-18
1377,Ceramic Dinner Set,Home,Kitchen,201,232.18,422.15,Active,2022-09-19
1378,Portable Charger,Consumer Goods,Electronics,208,121.87,187.49,Discontinued,2026-07-06
1379,Office Stationery Pack,Consumer Goods,Stationery,198,108.11,166.32,Active,2023-05-31
1380,Resistance Bands,Lifestyle,Fitness,10,83.57,167.14,Discontinued,2021-09-05
1381,Travel Organiser,Lifestyle,Travel,129,47.39,94.78,Active,2026-03-11
1382,Foundation Set,Beauty,Cosmetics,224,19.23,54.94,Active,2025-09-25
1383,Fitness Training Mat,Lifestyle,Fitness,16,56.06,112.12,Active,2024-10-14
1384,Camping Chair,Lifestyle,Outdoor,171,99.23,198.46,Active,2025-06-30
1385,Classic Belt,Fashion,Accessories,199,47.48,105.51,Active,2022-03-24
1386,Classic Belt,Fashion,Accessories,69,101.55,225.67,Active,2022-12-21
1387,Camping Chair,Lifestyle,Outdoor,245,10.69,21.38,Active,2025-09-08
1388,Classic Belt,Fashion,Accessories,39,15.25,33.89,Active,2025-01-07
1389,Cotton Cushion Set,Home,Decor,160,97.97,178.13,Active,2022-03-26
1390,Luxury Beauty Kit,Beauty,Cosmetics,109,17.06,48.74,Discontinued,2025-01-24
1391,Outdoor Water Bottle,Lifestyle,Outdoor,171,75.06,150.12,Active,2023-10-13
1392,Canvas Backpack,Fashion,Accessories,120,59.97,133.27,Active,2021-07-25
1393,Fitness Training Mat,Lifestyle,Fitness,35,10.91,21.82,Active,2021-12-07
1394,Ceramic Dinner Set,Home,Kitchen,137,175.67,319.4,Active,2022-10-26
1395,Decorative Lamp,Home,Decor,247,80.65,146.64,Active,2025-09-17
1396,Workout Equipment,Lifestyle,Fitness,166,74.51,149.02,Active,2024-04-13
1397,Natural Face Cleanser,Beauty,Skincare,51,25.78,73.66,Active,2025-03-04
1398,Leather Wallet,Fashion,Accessories,61,60.1,133.56,Active,2024-03-05
1399,Outdoor Water Bottle,Lifestyle,Outdoor,49,62.15,124.3,Active,2022-02-04
1400,Casual Canvas Shoes,Fashion,Footwear,9,67.51,150.02,Active,2022-12-24
1401,Glass Storage Containers,Home,Kitchen,96,131.76,239.56,Active,2023-01-16
1402,Designer Sunglasses,Fashion,Accessories,13,113.05,251.22,Active,2021-10-11
1403,Vitamin C Serum,Beauty,Skincare,236,25.97,74.2,Active,2023-08-21
1404,Oak Dining Table,Home,Furniture,146,130.67,237.58,Active,2025-07-04
1405,Kitchen Knife Set,Home,Kitchen,162,211.93,385.33,Discontinued,2023-10-28
1406,Premium Knit Sweater,Fashion,Clothing,220,60.7,134.89,Active,2022-02-03
1407,Travel Organiser,Lifestyle,Travel,111,13.48,26.96,Discontinued,2026-01-23
1408,Resistance Bands,Lifestyle,Fitness,87,90.52,181.04,Active,2024-07-09
1409,Decorative Lamp,Home,Decor,226,83.8,152.36,Active,2021-08-15
1410,Luxury Beauty Kit,Beauty,Cosmetics,165,32.62,93.2,Active,2024-02-12
1411,Oak Dining Table,Home,Furniture,64,239.69,435.8,Discontinued,2022-09-30
1412,Wooden Storage Cabinet,Home,Furniture,229,129.44,235.35,Active,2022-04-04
1413,Canvas Backpack,Fashion,Accessories,4,40.25,89.44,Active,2023-09-07
1414,Designer Sunglasses,Fashion,Accessories,17,98.76,219.47,Discontinued,2024-08-11
1415,Leather Wallet,Fashion,Accessories,183,104.82,232.93,Active,2022-09-28
1416,Organic Linen Shirt,Fashion,Clothing,4,104.56,232.36,Active,2023-08-15
1417,Oak Dining Table,Home,Furniture,24,144.61,262.93,Active,2024-11-10
1418,Premium Leather Boots,Fashion,Footwear,48,43.75,97.22,Active,2021-12-19
1419,Travel Organiser,Lifestyle,Travel,111,22.24,44.48,Active,2026-05-30
1420,Heritage Wool Coat,Fashion,Clothing,48,55.41,123.13,Active,2021-11-16
1421,Classic Cotton Shirt,Fashion,Clothing,59,36.36,80.8,Discontinued,2024-03-02
1422,Kitchen Knife Set,Home,Kitchen,26,81.94,148.98,Active,2024-01-28
1423,Ceramic Dinner Set,Home,Kitchen,162,26.65,48.45,Active,2026-06-24
1424,Smart Home Device,Consumer Goods,Electronics,157,144.89,222.91,Active,2024-04-22
1425,Canvas Backpack,Fashion,Accessories,94,72.51,161.13,Active,2023-06-28
1426,Canvas Backpack,Fashion,Accessories,48,51.06,113.47,Active,2023-11-21
1427,Outdoor Water Bottle,Lifestyle,Outdoor,181,47.92,95.84,Active,2024-09-18
1428,Foundation Set,Beauty,Cosmetics,213,48.69,139.11,Active,2026-06-11
1429,Casual Canvas Shoes,Fashion,Footwear,214,37.6,83.56,Active,2022-10-22
1430,Storage Box,Consumer Goods,General,172,127.7,196.46,Active,2021-08-14
1431,Leather Wallet,Fashion,Accessories,94,19.87,44.16,Active,2025-06-24
1432,Foundation Set,Beauty,Cosmetics,136,12.91,36.89,Discontinued,2023-04-06
1433,Office Stationery Pack,Consumer Goods,Stationery,189,46.59,71.68,Active,2025-03-15
1434,Classic Belt,Fashion,Accessories,106,33.17,73.71,Discontinued,2024-09-05
1435,Canvas Backpack,Fashion,Accessories,228,111.45,247.67,Discontinued,2025-05-24
1436,Wooden Storage Cabinet,Home,Furniture,146,147.83,268.78,Active,2025-03-19
1437,Camping Chair,Lifestyle,Outdoor,211,66.87,133.74,Discontinued,2023-03-15
1438,Designer Sunglasses,Fashion,Accessories,244,23.58,52.4,Active,2021-10-04
1439,Strengthening Shampoo,Beauty,Haircare,60,42.44,121.26,Active,2024-04-08
1440,Running Trainers,Fashion,Footwear,164,11.03,24.51,Active,2025-08-09
1441,Hiking Equipment,Lifestyle,Outdoor,115,23.19,46.38,Discontinued,2022-05-31
1442,Camping Chair,Lifestyle,Outdoor,87,98.11,196.22,Active,2025-06-07
1443,Running Trainers,Fashion,Footwear,1,31.57,70.16,Active,2023-11-11
1444,Formal Leather Shoes,Fashion,Footwear,52,70.7,157.11,Discontinued,2025-01-05
1445,Hiking Equipment,Lifestyle,Outdoor,80,11.21,22.42,Active,2024-09-11
1446,Cabin Luggage,Lifestyle,Travel,185,86.27,172.54,Discontinued,2025-08-05
1447,Fitness Training Mat,Lifestyle,Fitness,227,7.2,14.4,Discontinued,2021-11-08
1448,Hiking Equipment,Lifestyle,Outdoor,152,5.19,10.38,Active,2025-06-02
1449,Camping Chair,Lifestyle,Outdoor,111,46.09,92.18,Active,2023-10-29
1450,Designer Sunglasses,Fashion,Accessories,183,49.76,110.58,Active,2023-01-02
1451,Vitamin C Serum,Beauty,Skincare,95,46.16,131.89,Discontinued,2021-10-03
1452,Bedroom Side Table,Home,Furniture,64,96.98,176.33,Discontinued,2022-07-15
1453,Luxury Beauty Kit,Beauty,Cosmetics,224,22.92,65.49,Active,2021-09-30
1454,Wireless Speaker,Consumer Goods,Electronics,100,53.51,82.32,Active,2026-03-16
1455,Premium Leather Boots,Fashion,Footwear,210,97.69,217.09,Active,2024-02-12
1456,Vitamin C Serum,Beauty,Skincare,145,14.2,40.57,Active,2026-06-26
1457,Hair Repair Treatment,Beauty,Haircare,29,39.46,112.74,Discontinued,2024-04-02
1458,Bedroom Side Table,Home,Furniture,188,48.71,88.56,Active,2022-10-21
1459,Office Stationery Pack,Consumer Goods,Stationery,207,19.1,29.38,Active,2025-04-21
1460,Premium Leather Boots,Fashion,Footwear,94,77.18,171.51,Active,2022-06-29
1461,Leather Wallet,Fashion,Accessories,204,15.74,34.98,Active,2023-04-28
1462,Decorative Lamp,Home,Decor,81,218.85,397.91,Discontinued,2025-06-10
1463,Formal Leather Shoes,Fashion,Footwear,147,106.79,237.31,Discontinued,2025-11-12
1464,Leather Wallet,Fashion,Accessories,175,66.89,148.64,Discontinued,2023-03-14
1465,Classic Cotton Shirt,Fashion,Clothing,214,88.46,196.58,Discontinued,2022-02-28
1466,Travel Organiser,Lifestyle,Travel,71,65.55,131.1,Active,2023-05-19
1467,Kitchen Knife Set,Home,Kitchen,56,75.93,138.05,Active,2025-12-26
1468,Formal Leather Shoes,Fashion,Footwear,197,115.57,256.82,Active,2025-04-03
1469,Canvas Backpack,Fashion,Accessories,48,61.65,137.0,Discontinued,2026-01-04
1470,Premium Leather Boots,Fashion,Footwear,199,74.51,165.58,Active,2023-06-22
1471,Leather Wallet,Fashion,Accessories,147,47.82,106.27,Active,2026-05-29
1472,Travel Backpack,Lifestyle,Travel,114,22.99,45.98,Active,2024-01-08
1473,Workout Equipment,Lifestyle,Fitness,230,36.46,72.92,Discontinued,2024-01-10
1474,Glass Storage Containers,Home,Kitchen,146,95.58,173.78,Active,2026-02-27
1475,Bedroom Side Table,Home,Furniture,81,231.59,421.07,Active,2024-02-19
1476,Workout Equipment,Lifestyle,Fitness,83,27.71,55.42,Active,2025-07-17
1477,Hair Repair Treatment,Beauty,Haircare,119,11.66,33.31,Active,2025-03-04
1478,Modern Sofa,Home,Furniture,7,147.58,268.33,Active,2021-12-07
1479,Premium Knit Sweater,Fashion,Clothing,120,14.83,32.96,Active,2024-07-20
1480,Running Trainers,Fashion,Footwear,66,107.39,238.64,Active,2025-08-25
1481,Canvas Backpack,Fashion,Accessories,54,31.56,70.13,Active,2024-04-07
1482,Vitamin C Serum,Beauty,Skincare,219,9.45,27.0,Active,2023-02-22
1483,Heritage Wool Coat,Fashion,Clothing,175,36.42,80.93,Active,2021-12-09
1484,Hiking Equipment,Lifestyle,Outdoor,142,88.45,176.9,Active,2024-11-03
1485,Slim Fit Denim Jacket,Fashion,Clothing,59,68.58,152.4,Active,2023-01-26
1486,Running Trainers,Fashion,Footwear,9,93.94,208.76,Discontinued,2024-07-20
1487,Classic Belt,Fashion,Accessories,48,46.04,102.31,Active,2023-09-02
1488,Fitness Training Mat,Lifestyle,Fitness,170,97.0,194.0,Active,2024-12-26
1489,Organic Linen Shirt,Fashion,Clothing,239,77.64,172.53,Active,2023-04-18
1490,Wall Art Frame,Home,Decor,163,139.35,253.36,Active,2021-10-01
1491,Formal Leather Shoes,Fashion,Footwear,183,62.11,138.02,Discontinued,2025-11-20
1492,Cotton Cushion Set,Home,Decor,77,70.49,128.16,Active,2023-04-20
1493,Bedroom Side Table,Home,Furniture,77,90.38,164.33,Active,2026-07-12
1494,Glass Storage Containers,Home,Kitchen,182,39.49,71.8,Active,2022-11-29
1495,Classic Belt,Fashion,Accessories,66,74.24,164.98,Active,2026-06-09
1496,Kitchen Knife Set,Home,Kitchen,154,127.54,231.89,Active,2026-04-11
1497,Glass Storage Containers,Home,Kitchen,92,107.95,196.27,Active,2021-11-30
1498,Ceramic Dinner Set,Home,Kitchen,131,227.34,413.35,Active,2024-09-22
1499,Luxury Beauty Kit,Beauty,Cosmetics,242,15.99,45.69,Active,2023-05-10
1500,Heritage Wool Coat,Fashion,Clothing,9,70.06,155.69,Active,2025-07-17
1501,Casual Canvas Shoes,Fashion,Footwear,94,91.97,204.38,Active,2024-12-07
1502,Canvas Backpack,Fashion,Accessories,202,110.36,245.24,Active,2026-04-20
1503,Resistance Bands,Lifestyle,Fitness,129,94.85,189.7,Discontinued,2022-04-02
1504,Cabin Luggage,Lifestyle,Travel,211,53.7,107.4,Active,2024-07-29
1505,Vitamin C Serum,Beauty,Skincare,233,38.21,109.17,Active,2025-06-11
1506,Designer Sunglasses,Fashion,Accessories,175,47.47,105.49,Active,2021-09-17
1507,Organic Linen Shirt,Fashion,Clothing,138,33.05,73.44,Active,2021-11-15
1508,Hydrating Moisturiser,Beauty,Skincare,51,30.14,86.11,Active,2025-06-06
1509,Leather Wallet,Fashion,Accessories,183,99.14,220.31,Active,2023-05-15
1510,Formal Leather Shoes,Fashion,Footwear,244,92.79,206.2,Discontinued,2023-06-15
1511,Leather Wallet,Fashion,Accessories,206,96.39,214.2,Active,2024-05-16
1512,Formal Leather Shoes,Fashion,Footwear,122,32.46,72.13,Active,2024-07-24
1513,Running Trainers,Fashion,Footwear,176,21.95,48.78,Discontinued,2024-12-06
1514,Household Organiser,Consumer Goods,General,30,34.0,52.31,Discontinued,2026-04-13
1515,Designer Sunglasses,Fashion,Accessories,4,30.54,67.87,Active,2023-05-26
1516,Office Stationery Pack,Consumer Goods,Stationery,50,42.63,65.58,Discontinued,2025-05-09
1517,Heritage Wool Coat,Fashion,Clothing,199,11.22,24.93,Active,2024-05-28
1518,Strengthening Shampoo,Beauty,Haircare,57,49.51,141.46,Active,2024-03-08
1519,Ceramic Dinner Set,Home,Kitchen,139,239.67,435.76,Active,2023-07-12
1520,Heritage Wool Coat,Fashion,Clothing,147,99.97,222.16,Active,2024-10-14
1521,Classic Belt,Fashion,Accessories,210,32.33,71.84,Active,2022-10-14
1522,Slim Fit Denim Jacket,Fashion,Clothing,164,17.04,37.87,Active,2022-02-08
1523,Travel Organiser,Lifestyle,Travel,114,91.48,182.96,Active,2025-03-20
1524,Cotton Cushion Set,Home,Decor,226,40.95,74.45,Active,2024-01-13
1525,Classic Belt,Fashion,Accessories,133,77.43,172.07,Active,2023-06-22
1526,Bedroom Side Table,Home,Furniture,160,108.47,197.22,Active,2024-05-06
1527,Cabin Luggage,Lifestyle,Travel,230,94.84,189.68,Active,2022-11-06
1528,Hydrating Moisturiser,Beauty,Skincare,186,28.27,80.77,Active,2022-11-03
1529,Camping Chair,Lifestyle,Outdoor,166,44.07,88.14,Discontinued,2023-10-08
1530,Premium Leather Boots,Fashion,Footwear,27,65.48,145.51,Active,2026-07-09
1531,Modern Sofa,Home,Furniture,77,136.39,247.98,Active,2022-12-19
1532,Designer Sunglasses,Fashion,Accessories,122,47.8,106.22,Active,2026-02-13
1533,Hair Repair Treatment,Beauty,Haircare,6,14.78,42.23,Active,2023-12-29
1534,Designer Sunglasses,Fashion,Accessories,183,60.75,135.0,Active,2022-02-24
1535,Bedroom Side Table,Home,Furniture,32,128.28,233.24,Active,2025-10-20
1536,Vitamin C Serum,Beauty,Skincare,169,7.72,22.06,Active,2023-10-19
1537,Designer Sunglasses,Fashion,Accessories,52,18.53,41.18,Active,2026-01-11
1538,Cabin Luggage,Lifestyle,Travel,115,21.9,43.8,Active,2023-10-06
1539,Luxury Beauty Kit,Beauty,Cosmetics,140,35.75,102.14,Discontinued,2021-12-23
1540,Hiking Equipment,Lifestyle,Outdoor,37,42.11,84.22,Active,2024-12-12
1541,Cotton Cushion Set,Home,Decor,18,197.65,359.36,Active,2025-10-06
1542,Premium Notebook Set,Consumer Goods,Stationery,46,22.79,35.06,Active,2023-02-19
1543,Heritage Wool Coat,Fashion,Clothing,59,84.8,188.44,Active,2023-04-11
1544,Slim Fit Denim Jacket,Fashion,Clothing,52,14.84,32.98,Discontinued,2021-11-11
1545,Casual Canvas Shoes,Fashion,Footwear,204,78.95,175.44,Discontinued,2024-04-01
1546,Designer Sunglasses,Fashion,Accessories,147,23.29,51.76,Active,2025-12-29
1547,Running Trainers,Fashion,Footwear,1,54.24,120.53,Active,2025-10-17
1548,Organic Linen Shirt,Fashion,Clothing,66,17.26,38.36,Active,2025-02-04
1549,Fitness Training Mat,Lifestyle,Fitness,31,89.12,178.24,Active,2026-03-05
1550,Designer Sunglasses,Fashion,Accessories,27,88.38,196.4,Discontinued,2024-09-22
1551,Premium Knit Sweater,Fashion,Clothing,99,117.96,262.13,Active,2025-07-04
1552,Camping Chair,Lifestyle,Outdoor,114,21.66,43.32,Active,2024-01-30
1553,Household Organiser,Consumer Goods,General,25,56.91,87.55,Discontinued,2022-02-22
1554,Office Stationery Pack,Consumer Goods,Stationery,148,99.68,153.35,Active,2022-07-17
1555,Cotton Cushion Set,Home,Decor,81,24.88,45.24,Active,2022-03-26
1556,Designer Sunglasses,Fashion,Accessories,69,78.17,173.71,Active,2025-06-28
1557,Casual Canvas Shoes,Fashion,Footwear,59,26.68,59.29,Active,2021-09-01
1558,Travel Organiser,Lifestyle,Travel,200,98.91,197.82,Active,2024-04-22
1559,Fitness Training Mat,Lifestyle,Fitness,93,35.17,70.34,Active,2023-05-20
1560,Glass Storage Containers,Home,Kitchen,229,25.45,46.27,Active,2025-07-22
1561,Premium Knit Sweater,Fashion,Clothing,13,109.73,243.84,Active,2024-04-18
1562,Luxury Beauty Kit,Beauty,Cosmetics,169,44.02,125.77,Discontinued,2024-08-06
1563,Premium Leather Boots,Fashion,Footwear,14,105.69,234.87,Active,2021-12-20
1564,Portable Charger,Consumer Goods,Electronics,41,141.36,217.48,Active,2023-01-31
1565,Canvas Backpack,Fashion,Accessories,69,65.82,146.27,Active,2026-07-15
1566,Fitness Training Mat,Lifestyle,Fitness,245,23.77,47.54,Active,2025-02-17
1567,Heritage Wool Coat,Fashion,Clothing,88,73.41,163.13,Active,2024-03-01
1568,Premium Leather Boots,Fashion,Footwear,120,53.81,119.58,Active,2025-05-20
1569,Kitchen Knife Set,Home,Kitchen,229,55.85,101.55,Active,2025-08-27
1570,Formal Leather Shoes,Fashion,Footwear,17,93.47,207.71,Active,2021-11-27
1571,Wooden Storage Cabinet,Home,Furniture,91,107.5,195.45,Active,2026-05-26
1572,Kitchen Knife Set,Home,Kitchen,20,96.64,175.71,Active,2024-09-30
1573,Classic Cotton Shirt,Fashion,Clothing,1,104.78,232.84,Active,2023-10-15
1574,Kitchen Knife Set,Home,Kitchen,226,105.82,192.4,Active,2024-12-08
1575,Leather Wallet,Fashion,Accessories,138,107.35,238.56,Active,2023-04-06
1576,Ceramic Vase,Home,Decor,64,195.48,355.42,Active,2025-12-05
1577,Outdoor Water Bottle,Lifestyle,Outdoor,170,72.37,144.74,Active,2025-06-09
1578,Outdoor Water Bottle,Lifestyle,Outdoor,142,74.89,149.78,Active,2024-09-26
1579,Ceramic Dinner Set,Home,Kitchen,218,173.11,314.75,Active,2022-06-13
1580,Running Trainers,Fashion,Footwear,76,37.22,82.71,Discontinued,2026-05-15
1581,Wireless Speaker,Consumer Goods,Electronics,34,117.94,181.45,Active,2023-09-13
1582,Cotton Cushion Set,Home,Decor,179,229.29,416.89,Active,2026-02-02
1583,Casual Canvas Shoes,Fashion,Footwear,94,65.07,144.6,Discontinued,2021-10-25
1584,Workout Equipment,Lifestyle,Fitness,98,74.72,149.44,Active,2022-02-27
1585,Classic Belt,Fashion,Accessories,48,39.59,87.98,Active,2022-04-21
1586,Office Stationery Pack,Consumer Goods,Stationery,3,148.18,227.97,Active,2022-05-12
1587,Organic Linen Shirt,Fashion,Clothing,199,55.85,124.11,Active,2023-02-25
1588,Travel Backpack,Lifestyle,Travel,126,22.71,45.42,Active,2025-01-31
1589,Premium Knit Sweater,Fashion,Clothing,39,59.57,132.38,Active,2023-04-08
1590,Slim Fit Denim Jacket,Fashion,Clothing,59,38.53,85.62,Active,2026-03-30
1591,Cotton Cushion Set,Home,Decor,247,166.38,302.51,Active,2026-01-05
1592,Premium Leather Boots,Fashion,Footwear,86,17.07,37.93,Active,2025-10-07
1593,Kitchen Knife Set,Home,Kitchen,209,194.92,354.4,Active,2022-10-16
1594,Premium Knit Sweater,Fashion,Clothing,9,20.65,45.89,Discontinued,2024-09-17
1595,Workout Equipment,Lifestyle,Fitness,171,98.76,197.52,Active,2024-04-16
1596,Office Stationery Pack,Consumer Goods,Stationery,173,70.12,107.88,Active,2022-03-01
1597,Resistance Bands,Lifestyle,Fitness,89,94.39,188.78,Active,2023-01-19
1598,Modern Sofa,Home,Furniture,247,95.96,174.47,Active,2024-03-16
1599,Designer Sunglasses,Fashion,Accessories,47,12.82,28.49,Active,2024-01-19
1600,Hair Repair Treatment,Beauty,Haircare,110,24.24,69.26,Active,2022-05-19
1601,Ceramic Vase,Home,Decor,2,246.82,448.76,Active,2026-03-31
1602,Premium Leather Boots,Fashion,Footwear,99,84.57,187.93,Active,2022-04-23
1603,Workout Equipment,Lifestyle,Fitness,203,80.43,160.86,Active,2024-10-30
1604,Ceramic Dinner Set,Home,Kitchen,223,108.52,197.31,Discontinued,2025-02-20
1605,Premium Knit Sweater,Fashion,Clothing,206,96.33,214.07,Discontinued,2024-07-24
1606,Premium Leather Boots,Fashion,Footwear,94,101.56,225.69,Discontinued,2025-10-01
1607,Premium Notebook Set,Consumer Goods,Stationery,121,143.71,221.09,Active,2024-05-10
1608,Travel Backpack,Lifestyle,Travel,83,21.19,42.38,Active,2025-08-30
1609,Leather Wallet,Fashion,Accessories,52,112.19,249.31,Active,2021-09-05
1610,Premium Notebook Set,Consumer Goods,Stationery,217,46.07,70.88,Active,2021-10-07
1611,Storage Box,Consumer Goods,General,195,29.01,44.63,Discontinued,2024-09-29
1612,Fitness Training Mat,Lifestyle,Fitness,230,36.62,73.24,Active,2024-06-03
1613,Storage Box,Consumer Goods,General,191,58.05,89.31,Active,2024-10-16
1614,Outdoor Water Bottle,Lifestyle,Outdoor,87,26.24,52.48,Active,2025-05-16
1615,Classic Cotton Shirt,Fashion,Clothing,106,91.46,203.24,Active,2023-08-15
1616,Travel Organiser,Lifestyle,Travel,126,17.1,34.2,Active,2024-09-24
1617,Storage Box,Consumer Goods,General,75,18.66,28.71,Discontinued,2024-01-11
1618,Formal Leather Shoes,Fashion,Footwear,99,94.84,210.76,Active,2024-09-03
1619,Ceramic Vase,Home,Decor,24,110.92,201.67,Discontinued,2022-12-26
1620,Hair Repair Treatment,Beauty,Haircare,102,42.35,121.0,Active,2026-04-27
1621,Travel Organiser,Lifestyle,Travel,97,18.86,37.72,Active,2023-12-14
1622,Ceramic Dinner Set,Home,Kitchen,92,249.28,453.24,Discontinued,2025-07-24
1623,Bedroom Side Table,Home,Furniture,96,181.95,330.82,Active,2024-12-17
1624,Running Trainers,Fashion,Footwear,61,103.29,229.53,Active,2023-01-10
